symbol_id,root,path,language,subsystem,symbol_kind,qualified_name,name,parent,visibility,line,end_line,is_async,decorators_or_modifiers,doc_or_signature,entrypoint_hint,parser_note,test_ref_count,test_refs,inventory_status,updated_at
CODE-SYMBOL-06073,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,build_integrity_evidence_command,build_integrity_evidence_command,,public,472,573,false,,def build_integrity_evidence_command(,,python_ast,1,tests/test_remote_postgres_backup_restore_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06074,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,assert_report_safe,assert_report_safe,,public,576,588,false,,def assert_report_safe(value: Any) -> None:,,python_ast,2,tests/test_remote_postgres_backup_restore_gate.py; tests/test_remote_postgres_candidate_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06075,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,validate_report_path,validate_report_path,,public,591,601,false,,def validate_report_path(path: Path | str) -> Path:,,python_ast,2,tests/test_remote_postgres_backup_restore_gate.py; tests/test_remote_postgres_candidate_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06076,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,write_report_atomic,write_report_atomic,,public,604,630,false,,"def write_report_atomic(path: Path | str, report: Mapping[str, Any]) -> None:",,python_ast,3,tests/test_remote_postgres_backup_restore_gate.py; tests/test_remote_postgres_candidate_gate.py; tests/test_sqlite_postgres_rehearsal.py,inventory_only,2026-07-21
CODE-SYMBOL-06077,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_open_private_report_temp,_open_private_report_temp,,private,633,699,false,,def _open_private_report_temp(path: Path) -> int:,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06078,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,class,_open_private_report_temp.SecurityAttributes,SecurityAttributes,_open_private_report_temp,public,656,661,false,,class SecurityAttributes(ctypes.Structure):,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06079,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_windows_current_user_sid,_windows_current_user_sid,,private,702,757,false,,def _windows_current_user_sid() -> str:,,python_ast,2,tests/test_remote_postgres_backup_restore_gate.py; tests/test_remote_postgres_candidate_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06080,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_windows_file_dacl_sddl,_windows_file_dacl_sddl,,private,760,807,false,,def _windows_file_dacl_sddl(path: Path | str) -> str:,,python_ast,2,tests/test_remote_postgres_backup_restore_gate.py; tests/test_remote_postgres_candidate_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06081,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_fsync_parent_directory,_fsync_parent_directory,,private,810,820,false,,def _fsync_parent_directory(path: Path) -> None:,,python_ast,1,tests/test_api_auth_and_tickets.py,inventory_only,2026-07-21
CODE-SYMBOL-06082,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_parse_password,_parse_password,,private,823,845,false,,def _parse_password(path: Path) -> str:,,python_ast,2,tests/test_remote_postgres_backup_restore_gate.py; tests/test_remote_postgres_candidate_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06083,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_require_passphrase,_require_passphrase,,private,848,856,false,,"def _require_passphrase(env: Mapping[str, str], name: str) -> str:",,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06084,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_remote_run,_remote_run,,private,859,886,false,,def _remote_run(,,python_ast,2,tests/test_remote_postgres_backup_restore_gate.py; tests/test_remote_postgres_candidate_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06085,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_drain_channel_once,_drain_channel_once,,private,889,914,false,,def _drain_channel_once(,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06086,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_drain_channel_to_exit,_drain_channel_to_exit,,private,917,949,false,,def _drain_channel_to_exit(,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06087,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,class,ExporterIdentity,ExporterIdentity,,public,953,958,false,dataclass(frozen=True),class ExporterIdentity:,,python_ast,1,tests/test_remote_postgres_backup_restore_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06088,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,class,ObservedProcessIdentity,ObservedProcessIdentity,,public,962,967,false,dataclass(frozen=True),class ObservedProcessIdentity:,,python_ast,1,tests/test_remote_postgres_backup_restore_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06089,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_validate_identity_nonce,_validate_identity_nonce,,private,970,974,false,,def _validate_identity_nonce(value: str) -> str:,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06090,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_exporter_identity_matches,_exporter_identity_matches,,private,977,988,false,,def _exporter_identity_matches(,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06091,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_cleanup_signal_plan,_cleanup_signal_plan,,private,991,995,false,,def _cleanup_signal_plan(,,python_ast,1,tests/test_remote_postgres_backup_restore_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06092,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,class,SnapshotExporter,SnapshotExporter,,public,999,1019,false,dataclass,class SnapshotExporter:,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06093,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,method,SnapshotExporter.identity,identity,SnapshotExporter,public,1012,1019,false,property,def identity(self) -> ExporterIdentity:,,python_ast,11,portal_bot/tests/test_email_auth.py; tests/test_account_foundation.py; tests/test_account_recovery.py; tests/test_admin_ops_api.py; tests/test_antiabuse_privacy.py; tests/test_api_auth_and_tickets.py; tests/test_bot_paywall.py; tests/test_postgres_migration_helpers.py; tests/test_sqlite_postgres_rehearsal.py; tests/test_tickets_repo.py; webapp/e2e/settings-email-link.spec.ts,inventory_only,2026-07-21
CODE-SYMBOL-06094,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_snapshot_exporter_command,_snapshot_exporter_command,,private,1022,1057,false,,def _snapshot_exporter_command(,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06095,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_open_snapshot_exporter,_open_snapshot_exporter,,private,1060,1182,false,,def _open_snapshot_exporter(,,python_ast,1,tests/test_remote_postgres_backup_restore_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06096,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_close_snapshot_exporter,_close_snapshot_exporter,,private,1185,1212,false,,def _close_snapshot_exporter(,,python_ast,1,tests/test_remote_postgres_backup_restore_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06097,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_snapshot_force_cleanup_command,_snapshot_force_cleanup_command,,private,1215,1347,false,,def _snapshot_force_cleanup_command(,,python_ast,1,tests/test_remote_postgres_backup_restore_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06098,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_force_cleanup_exporter_identity,_force_cleanup_exporter_identity,,private,1350,1362,false,,def _force_cleanup_exporter_identity(,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06099,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_force_cleanup_snapshot_exporter,_force_cleanup_snapshot_exporter,,private,1365,1367,false,,"def _force_cleanup_snapshot_exporter(exporter: SnapshotExporter, *, timeout: float = 15) -> None:",,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06100,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_cleanup_failed_snapshot_open,_cleanup_failed_snapshot_open,,private,1370,1387,false,,def _cleanup_failed_snapshot_open(,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06101,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_settle_snapshot_exporter,_settle_snapshot_exporter,,private,1390,1407,false,,def _settle_snapshot_exporter(,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06102,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_database_exists_command,_database_exists_command,,private,1410,1418,false,,"def _database_exists_command(database: str, *, marker: str) -> str:",,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06103,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_tools_preflight_command,_tools_preflight_command,,private,1421,1437,false,,def _tools_preflight_command() -> str:,,python_ast,1,tests/test_remote_postgres_backup_restore_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06104,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_backup_metadata_command,_backup_metadata_command,,private,1440,1449,false,,def _backup_metadata_command(backup_path: str) -> str:,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06105,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_reset_target_command,_reset_target_command,,private,1452,1465,false,,def _reset_target_command(target: str) -> str:,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06106,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_create_target_command,_create_target_command,,private,1468,1486,false,,"def _create_target_command(target: str, *, source: str = ""portal"") -> str:",,python_ast,1,tests/test_remote_postgres_backup_restore_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06107,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_partial_cleanup_command,_partial_cleanup_command,,private,1489,1497,false,,def _partial_cleanup_command(backup_path: str) -> str:,,python_ast,1,tests/test_remote_postgres_backup_restore_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06108,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_parse_json_object,_parse_json_object,,private,1500,1508,false,,"def _parse_json_object(raw: str, error_class: str) -> dict[str, Any]:",,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06109,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_parse_integrity_evidence_stream,_parse_integrity_evidence_stream,,private,1511,1554,false,,"def _parse_integrity_evidence_stream(raw: str, error_class: str) -> dict[str, Any]:",,python_ast,1,tests/test_remote_postgres_backup_restore_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06110,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_validate_backup_metadata,_validate_backup_metadata,,private,1557,1567,false,,"def _validate_backup_metadata(value: Mapping[str, Any]) -> dict[str, Any]:",,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06111,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_validate_target_role_evidence,_validate_target_role_evidence,,private,1570,1609,false,,"def _validate_target_role_evidence(value: Mapping[str, Any]) -> dict[str, Any]:",,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06112,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_validate_integrity_evidence,_validate_integrity_evidence,,private,1612,1671,false,,"def _validate_integrity_evidence(value: Mapping[str, Any]) -> dict[str, Any]:",,python_ast,1,tests/test_remote_postgres_backup_restore_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06113,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_support_ownership_status,_support_ownership_status,,private,1674,1685,false,,"def _support_ownership_status(evidence: Mapping[str, Any]) -> str:",,python_ast,1,tests/test_remote_postgres_backup_restore_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06114,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_assert_integrity_matches,_assert_integrity_matches,,private,1688,1691,false,,"def _assert_integrity_matches(source: Mapping[str, Any], target: Mapping[str, Any]) -> None:",,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06115,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_plan_report,_plan_report,,private,1694,1729,false,,def _plan_report(,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06116,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,class,RunState,RunState,,public,1733,1743,false,dataclass,class RunState:,,python_ast,1,tests/test_remote_postgres_backup_restore_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06117,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_apply_gate,_apply_gate,,private,1746,2053,false,,def _apply_gate(,,python_ast,2,tests/test_remote_postgres_backup_restore_gate.py; tests/test_remote_postgres_candidate_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06118,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_build_parser,_build_parser,,private,2056,2084,false,,def _build_parser() -> argparse.ArgumentParser:,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06119,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_failure_code,_failure_code,,private,2087,2091,false,,def _failure_code(exc: BaseException) -> str:,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06120,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,_write_failure_report,_write_failure_report,,private,2094,2140,false,,def _write_failure_report(,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06121,root,scripts/remote_postgres_backup_restore_gate.py,python,Scripts and Ops,function,main,main,,public,2143,2205,false,,def main(argv: Sequence[str] | None = None) -> int:,script_cli_main,python_ast,30,POKROV-app/apps/android_shell/android/app/src/test/kotlin/space/pokrov/pokrov_android_shell/AndroidManifestPermissionsTest.kt; POKROV-app/apps/android_shell/test/android_manifest_test.dart; POKROV-app/apps/android_shell/test/widget_test.dart; POKROV-app/apps/ios_shell/test/packet_tunnel_project_test.dart; POKROV-app/apps/ios_shell/test/widget_test.dart; POKROV-app/apps/macos_shell/test/widget_test.dart; POKROV-app/apps/windows_shell/test/widget_test.dart; POKROV-app/apps/windows_shell/test/windows_release_contract_test.dart; POKROV-app/packages/app_shell/test/app_first_runtime_bootstrap_test.dart; POKROV-app/packages/app_shell/test/assistant_contract_test.dart; POKROV-app/packages/app_shell/test/client_experience_store_test.dart; POKROV-app/packages/app_shell/test/client_routing_preferences_test.dart; POKROV-app/packages/app_shell/test/connect_first_hint_test.dart; POKROV-app/packages/app_shell/test/design_system_contract_test.dart; POKROV-app/packages/app_shell/test/pokrov_seed_app_test.dart; POKROV-app/packages/app_shell/test/ru_plural_test.dart; POKROV-app/packages/app_shell/test/ui_copy_contract_test.dart; POKROV-app/packages/app_shell/test/warp_lifecycle_contract_test.dart; POKROV-app/packages/runtime_engine/test/runtime_engine_test.dart; tests/test_admin_payments_api.py; tests/test_admin_webapp_smoke.py; tests/test_agent_context_packet_audit.py; tests/test_android_localhost_audit.py; tests/test_android_release_bundle_guard.py; tests/test_antiabuse_retention_script.py; tests/test_api_auth_and_tickets.py; tests/test_api_p0_extensions.py; tests/test_api_payments_callbacks.py; tests/test_app_bot_parity_smoke.py; tests/test_apply_fork_branding.py,inventory_only,2026-07-21
CODE-SYMBOL-06122,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,class,GateError,GateError,,public,59,60,false,,class GateError(RuntimeError):,,python_ast,2,tests/test_remote_postgres_backup_restore_gate.py; tests/test_remote_postgres_candidate_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06123,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,function,_is_sensitive_candidate_path,_is_sensitive_candidate_path,,private,63,67,false,,def _is_sensitive_candidate_path(value: str) -> bool:,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06124,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,class,RemoteGateError,RemoteGateError,,public,70,76,false,,class RemoteGateError(GateError):,,python_ast,2,tests/test_remote_postgres_backup_restore_gate.py; tests/test_remote_postgres_candidate_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06125,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,method,RemoteGateError.__init__,__init__,RemoteGateError,dunder,71,73,false,,"def __init__(self, error_class: str) -> None:",,python_ast,30,portal_bot/tests/test_economy_trial_service.py; portal_bot/tests/test_email_auth.py; tests/test_account_foundation.py; tests/test_api_auth_and_tickets.py; tests/test_bot_paywall.py; tests/test_client_ui_api_additions.py; tests/test_collect_node_metrics_observability.py; tests/test_control_panel_free_fallback.py; tests/test_feedbackbot_moderation.py; tests/test_free_cycle_service.py; tests/test_free_soft_profile_migrations.py; tests/test_freekassa_api_probe.py; tests/test_helpbot_lifecycle.py; tests/test_internal_request_auth.py; tests/test_lavatop_payment_providers.py; tests/test_live_probe_scripts.py; tests/test_main_bot_ticket_attachments.py; tests/test_node_provisioning_service.py; tests/test_ops_script_gap_batch.py; tests/test_panel_client_conflicts.py; tests/test_payment_entitlement_claims.py; tests/test_pokrov_support_ai_kb_refresh.py; tests/test_postgres_migration_helpers.py; tests/test_postgres_operator_scripts.py; tests/test_public_beta_post_deploy_probe.py; tests/test_publish_github_release_assets.py; tests/test_remote_postgres_backup_restore_gate.py; tests/test_remote_postgres_candidate_gate.py; tests/test_remote_script_gap_batch.py; tests/test_ru_probe_migrations.py,inventory_only,2026-07-21
CODE-SYMBOL-06126,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,method,RemoteGateError.__repr__,__repr__,RemoteGateError,dunder,75,76,false,,def __repr__(self) -> str:,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06127,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,class,ProtocolError,ProtocolError,,public,79,80,false,,class ProtocolError(GateError):,,python_ast,1,tests/test_remote_postgres_candidate_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06128,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,function,remote_error,remote_error,,public,83,85,false,,"def remote_error(error_class: str, _cause: BaseException | None = None) -> RemoteGateError:",,python_ast,2,tests/test_remote_postgres_backup_restore_gate.py; tests/test_remote_postgres_candidate_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06129,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,class,SafeArgumentParser,SafeArgumentParser,,public,88,91,false,,class SafeArgumentParser(argparse.ArgumentParser):,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06130,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,method,SafeArgumentParser.error,error,SafeArgumentParser,public,89,91,false,,"def error(self, _message: str) -> None:",,python_ast,27,POKROV-app/apps/ios_shell/test/packet_tunnel_project_test.dart; POKROV-app/packages/app_shell/test/app_first_runtime_bootstrap_test.dart; POKROV-app/packages/app_shell/test/design_system_contract_test.dart; POKROV-app/packages/app_shell/test/pokrov_seed_app_test.dart; POKROV-app/packages/app_shell/test/ui_copy_contract_test.dart; POKROV-app/packages/app_shell/test/warp_lifecycle_contract_test.dart; POKROV-app/packages/runtime_engine/test/runtime_engine_test.dart; portal_bot/tests/test_app_first_api.py; tests/test_admin_ops_api.py; tests/test_android_localhost_audit.py; tests/test_api_auth_and_tickets.py; tests/test_free_soft_inbound_shaper.py; tests/test_network_rollout_api.py; tests/test_node_provisioning_service.py; tests/test_pokrov_support_agent_eval.py; tests/test_remote_postgres_backup_restore_gate.py; tests/test_remote_postgres_candidate_gate.py; tests/test_remote_transport_front_smoke.py; tests/test_ru_probe_runner.py; tests/test_support_agent_provider.py; tests/test_support_agent_safety.py; tests/test_support_agent_service.py; tests/test_support_ai_service.py; tests/test_telegram_vpn_infographics.py; webapp/e2e/admin-gate.spec.ts; webapp/e2e/cabinet-flow.spec.ts; webapp/e2e/telegram-login-refresh.spec.ts,inventory_only,2026-07-21
CODE-SYMBOL-06131,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,class,CandidateArchive,CandidateArchive,,public,95,100,false,dataclass(frozen=True),class CandidateArchive:,,python_ast,1,tests/test_remote_postgres_candidate_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06132,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,class,ProtocolFrame,ProtocolFrame,,public,104,107,false,dataclass(frozen=True),class ProtocolFrame:,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06133,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,class,PostgresProtocolParser,PostgresProtocolParser,,public,110,150,false,,class PostgresProtocolParser:,,python_ast,1,tests/test_remote_postgres_candidate_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06134,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,method,PostgresProtocolParser.__init__,__init__,PostgresProtocolParser,dunder,111,113,false,,"def __init__(self, *, expect_startup: bool) -> None:",,python_ast,30,portal_bot/tests/test_economy_trial_service.py; portal_bot/tests/test_email_auth.py; tests/test_account_foundation.py; tests/test_api_auth_and_tickets.py; tests/test_bot_paywall.py; tests/test_client_ui_api_additions.py; tests/test_collect_node_metrics_observability.py; tests/test_control_panel_free_fallback.py; tests/test_feedbackbot_moderation.py; tests/test_free_cycle_service.py; tests/test_free_soft_profile_migrations.py; tests/test_freekassa_api_probe.py; tests/test_helpbot_lifecycle.py; tests/test_internal_request_auth.py; tests/test_lavatop_payment_providers.py; tests/test_live_probe_scripts.py; tests/test_main_bot_ticket_attachments.py; tests/test_node_provisioning_service.py; tests/test_ops_script_gap_batch.py; tests/test_panel_client_conflicts.py; tests/test_payment_entitlement_claims.py; tests/test_pokrov_support_ai_kb_refresh.py; tests/test_postgres_migration_helpers.py; tests/test_postgres_operator_scripts.py; tests/test_public_beta_post_deploy_probe.py; tests/test_publish_github_release_assets.py; tests/test_remote_postgres_backup_restore_gate.py; tests/test_remote_postgres_candidate_gate.py; tests/test_remote_script_gap_batch.py; tests/test_ru_probe_migrations.py,inventory_only,2026-07-21
CODE-SYMBOL-06135,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,method,PostgresProtocolParser.__repr__,__repr__,PostgresProtocolParser,dunder,115,119,false,,def __repr__(self) -> str:,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06136,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,method,PostgresProtocolParser.feed,feed,PostgresProtocolParser,public,121,150,false,,"def feed(self, data: bytes) -> list[ProtocolFrame]:",,python_ast,4,tests/test_network_rollout_api.py; tests/test_public_copy_guardrails.py; tests/test_remote_postgres_candidate_gate.py; webapp/e2e/admin-gate.spec.ts,inventory_only,2026-07-21
CODE-SYMBOL-06137,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,function,is_frontend_commit,is_frontend_commit,,public,153,161,false,,def is_frontend_commit(frame: ProtocolFrame) -> bool:,,python_ast,1,tests/test_remote_postgres_candidate_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06138,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,class,CommitAckDropState,CommitAckDropState,,public,164,194,false,,class CommitAckDropState:,,python_ast,1,tests/test_remote_postgres_candidate_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06139,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,method,CommitAckDropState.__init__,__init__,CommitAckDropState,dunder,165,169,false,,def __init__(self) -> None:,,python_ast,30,portal_bot/tests/test_economy_trial_service.py; portal_bot/tests/test_email_auth.py; tests/test_account_foundation.py; tests/test_api_auth_and_tickets.py; tests/test_bot_paywall.py; tests/test_client_ui_api_additions.py; tests/test_collect_node_metrics_observability.py; tests/test_control_panel_free_fallback.py; tests/test_feedbackbot_moderation.py; tests/test_free_cycle_service.py; tests/test_free_soft_profile_migrations.py; tests/test_freekassa_api_probe.py; tests/test_helpbot_lifecycle.py; tests/test_internal_request_auth.py; tests/test_lavatop_payment_providers.py; tests/test_live_probe_scripts.py; tests/test_main_bot_ticket_attachments.py; tests/test_node_provisioning_service.py; tests/test_ops_script_gap_batch.py; tests/test_panel_client_conflicts.py; tests/test_payment_entitlement_claims.py; tests/test_pokrov_support_ai_kb_refresh.py; tests/test_postgres_migration_helpers.py; tests/test_postgres_operator_scripts.py; tests/test_public_beta_post_deploy_probe.py; tests/test_publish_github_release_assets.py; tests/test_remote_postgres_backup_restore_gate.py; tests/test_remote_postgres_candidate_gate.py; tests/test_remote_script_gap_batch.py; tests/test_ru_probe_migrations.py,inventory_only,2026-07-21
CODE-SYMBOL-06140,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,method,CommitAckDropState.__repr__,__repr__,CommitAckDropState,dunder,171,175,false,,def __repr__(self) -> str:,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06141,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,method,CommitAckDropState.process_frontend,process_frontend,CommitAckDropState,public,177,181,false,,"def process_frontend(self, data: bytes) -> bytes:",,python_ast,1,tests/test_remote_postgres_candidate_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06142,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,method,CommitAckDropState.process_backend,process_backend,CommitAckDropState,public,183,194,false,,"def process_backend(self, data: bytes) -> bytes:",,python_ast,1,tests/test_remote_postgres_candidate_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06143,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,function,validate_database_selection,validate_database_selection,,public,197,211,false,,def validate_database_selection(,,python_ast,2,tests/test_remote_postgres_backup_restore_gate.py; tests/test_remote_postgres_candidate_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06144,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,function,_git,_git,,private,214,225,false,,"def _git(repo_root: Path, *args: str, text: bool = True) -> subprocess.CompletedProcess:",,python_ast,1,tests/test_remote_postgres_candidate_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06145,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,function,_hash_file,_hash_file,,private,228,236,false,,def _hash_file(path: Path) -> str:,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06146,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,function,_validate_tar_member,_validate_tar_member,,private,239,257,false,,"def _validate_tar_member(member: tarfile.TarInfo, *, allowed_roots: set[str]) -> str | None:",,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-06147,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,function,validate_candidate_archive,validate_candidate_archive,,public,260,331,false,,def validate_candidate_archive(,,python_ast,1,tests/test_remote_postgres_candidate_gate.py,inventory_only,2026-07-21
CODE-SYMBOL-06148,root,scripts/remote_postgres_candidate_gate.py,python,Scripts and Ops,function,derive_target_url,derive_target_url,,public,334,342,false,,"def derive_target_url(live_database_url: str, source: str, target: str) -> URL:",,python_ast,1,tests/test_remote_postgres_candidate_gate.py,inventory_only,2026-07-21
